Price,Close,High,Low,Open,Volume,RSI_14,EMA_12,EMA_26,MACD,Signal_Line,MACD_Hist,MA_20,BB_Std,BB_Upper,BB_Lower,BB_%B,Lowest_Low,Highest_High,%K,%D,TR,ATR,+DM,-DM,+DI,-DI,DX,ADX,MA_5,MA_10,MA_50,MA_100,MA_5_10_Cross
Ticker,5439.TWO,5439.TWO,5439.TWO,5439.TWO,5439.TWO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,26.620920181274414,26.690066198718533,26.275195437021594,26.275195437021594,215497,45.208121252247395,26.565087457904994,27.065185769816118,-0.500098311911124,-0.4282158358896458,-0.07188247602147818,,1.0340727397475065,29.216298498446427,25.080007539456403,,25.583741691083684,27.312369178912764,,,0.44944081724880647,0.6939225705525557,0.4494408172488029,0.0,9.964330358393262,41.992858915390364,61.64407467891637,34.1097198134999,26.19222183227539,26.313224411010744,27.59794261932373,27.23181869506836,0
2018-07-16,27.3123722076416,27.623525246957456,26.655491788096825,26.89749881707018,763439,52.03137576866702,26.680054342479856,27.08349587632171,-0.40344153384185333,-0.42326097548008734,0.019819441638234014,,0.9959562429172769,29.08820660280843,25.104381631139322,,25.583741691083684,27.623525246957456,,,1.002605065683042,0.6321853260518395,0.9334590482389231,0.0,21.484267044337262,26.171855623660978,9.836277726537535,34.682439138613866,26.482631301879884,26.33396816253662,27.608314437866213,27.26984859466553,1
2018-07-17,27.519811630249023,27.830964715503956,27.312376240079068,27.519811630249023,489767,53.886682298997236,26.80924777136742,27.115815561797806,-0.3065677904303854,-0.39992233847014697,0.09335454803976156,,0.9709711767067001,29.007121415303047,25.12323670847625,,25.583741691083684,27.830964715503956,,,0.5185925078623548,0.6198380173728596,0.2074394685465002,0.0,24.302718506802236,26.693204703629803,4.687602550037871,34.16604416395863,26.71081085205078,26.43077220916748,27.608314437866213,27.30995288848877,0
2018-07-18,26.86292839050293,28.764423726770882,27.761815880609717,27.761815880609717,2530210,47.60734334083991,26.8175063281575,27.097083178738927,-0.279576850581428,-0.3758532408924032,0.09627639031097518,,0.8991750377424444,28.77536890864529,25.17866875767551,,25.583741691083684,28.764423726770882,,,1.244612096521859,0.661818849271811,0.9334590112669261,0.0,32.835742357791645,19.77609166762071,24.822648615258146,34.662340961324055,26.911331558227538,26.47225914001465,27.582039222717285,27.334499416351317,0
2018-07-19,28.539587020874023,28.7218327638138,28.43024013840545,28.466688160402818,713350,60.317982205895134,27.082441819344655,27.20393531519338,-0.12149349584872482,-0.32498129188366753,0.20348779603494271,,0.8438883724971156,28.63972462478549,25.264171134797028,,25.58374345935548,28.764423726770882,,,1.858904373310871,0.7699026206236989,0.0,0.0,28.226054360764184,16.999799559008945,24.822648615258153,35.15864400468234,27.3711238861084,26.715984916687013,27.602434730529787,27.3557604598999,0
2018-07-20,27.99284553527832,28.61247865152304,27.95639470601491,28.539579809471967,528430,55.58257144144048,27.222503929488298,27.262373109273746,-0.03986917978544824,-0.2679588694640237,0.22808968967857546,,0.7754854007699699,28.466068419642966,25.364126816563086,,25.58374345935548,28.764423726770882,,,0.6560839455081329,0.787132136232693,0.0,0.4738454323905401,25.098436820802572,20.927617745046405,9.061865317586633,34.84245664089383,27.64550895690918,26.918865394592284,27.61880992889404,27.376394233703614,0
2018-07-23,27.40966796875,28.065749278187266,27.40966796875,28.065749278187266,406828,50.984725631558554,27.25129839706702,27.27328383960532,-0.021985442538298372,-0.21876418407887865,0.19677874154058028,,0.7272784559912848,28.331303471125636,25.422189647160494,,25.58374345935548,28.764423726770882,,,0.6560813094372655,0.7747276570748485,0.0,0.5467267372649083,25.50029808597752,20.884582750910454,9.95090480300723,34.561158370418966,27.66496810913086,27.073799705505373,27.62767032623291,27.39257915496826,0
2018-07-24,27.701257705688477,27.810604579167194,27.519011977731868,27.519011977731868,275660,53.07487495936792,27.320522906085706,27.30498560746333,0.015537298622376738,-0.1719038875386276,0.18744118616100433,,0.7383116072989291,28.36417108904854,25.410924659852824,,25.825751922716794,28.764423726770882,,,0.40093661041719386,0.7440987348602304,0.0,0.0,26.54995266800243,19.7530540524917,14.679173334336328,33.0532680947101,27.70125732421875,27.206034088134764,27.64236251831055,27.42066883087158,0
2018-07-25,28.065746307373047,28.175095997180915,27.77415652280619,27.91995141508962,146148,55.62233136466462,27.43517266012991,27.361338251901085,0.07383440822882648,-0.12275622838513678,0.19659063661396325,,0.7808494822049761,28.490372708611613,25.366974779791708,,26.275195437021594,28.764423726770882,,,0.47383829149243795,0.740902298327617,0.36449141801372065,0.0,30.17846802473011,18.171713810918057,24.832903947756357,32.552490289453026,27.941820907592774,27.426576232910158,27.65673858642578,27.45447771072388,0
2018-07-26,27.883502960205078,28.13864472183123,27.774156088582984,28.065745868591105,209146,54.04257621105664,27.504146552449168,27.400017119182863,0.10412943326630497,-0.07737909605484843,0.1815085293211534,,0.8091610379347235,28.598024548556214,25.36138039681732,,26.655491788096825,28.764423726770882,,,0.36448863324824643,0.6953225457660446,0.0,4.342232067244822e-07,32.15672561702361,14.035602338847541,39.229725108220784,32.7036426978098,27.810604095458984,27.590863990783692,27.672309951782225,27.486464157104493,0
2018-07-27,27.810604095458984,28.06574585697958,27.737705242249017,28.06574585697958,195979,53.389371710852814,27.55129386675837,27.430430969277392,0.12086289748097911,-0.03773069734768292,0.15859359482866203,,0.8294717733264286,28.6704719432593,25.352584849953587,,27.312376240079068,28.764423726770882,,,0.32804061473056123,0.6915897974305819,0.0,0.03645084633396678,32.33028654066191,14.487827864049427,38.11016078600761,31.834178980726822,27.774155807495116,27.709832382202148,27.692646408081053,27.50873275756836,0
2018-07-30,27.51900863647461,27.81060120250583,27.51900863647461,27.81060120250583,192941,50.747148847484034,27.546326908253178,27.436992277958666,0.10933463029451218,-0.008317631819243899,0.11765226211375608,,0.8370588745051175,28.706349842821272,25.3581143448008,,27.40966796875,28.764423726770882,,,0.291595458984375,0.6753759716597951,0.0,0.21869660577440797,30.912575905849316,17.148600241015778,28.63844951021101,30.772424253727404,27.79602394104004,27.73049602508545,27.70231071472168,27.53015977859497,0
2018-07-31,27.701257705688477,27.88350343364508,27.519011977731868,27.519011977731868,96723,52.33490691298754,27.570162415550914,27.456567494827542,0.11359492072337218,0.016064878689279315,0.09753004203409286,,0.8417828894704928,28.773272199839422,25.406140641957453,,27.40966796875,28.7218327638138,,,0.3644947971704724,0.6446134271691825,0.07290223113925265,0.0,33.19561819447994,14.136047637433869,40.26811696155216,29.346275359181934,27.79602394104004,27.748640632629396,27.71216281890869,27.55133491516113,0
2018-08-01,28.065746307373047,28.13864516175288,27.70125766842636,27.70125766842636,164582,55.42950148303941,27.64640609121586,27.501691851312394,0.14471423990346466,0.04179475093211639,0.10291948897134827,,0.8545071581007455,28.879605098367016,25.461576465964036,,27.40966796875,28.61247865152304,,,0.4373874933265185,0.646221572495867,0.2551417281077981,0.0,35.55098325684674,14.100869581000175,43.20103369736951,26.698970403718267,27.79602394104004,27.868922424316406,27.733453369140626,27.581340866088865,-1
2018-08-02,28.61248207092285,28.75827695597279,28.06574491491438,28.06574491491438,783283,59.66022813612029,27.795033165016935,27.583972608320575,0.21106055669635992,0.0756479120849651,0.13541264461139482,,0.8734773705333206,29.04305316407079,25.549143681937508,,27.40966796875,28.75827695597279,,,0.6925320410584099,0.66358523133941,0.6196317942199094,0.0,36.45268308744086,13.731900114474255,45.274427968347744,25.529709924391934,27.941819763183595,27.87621192932129,27.758072624206545,27.614739818573,1
2018-08-03,28.976966857910156,29.122764540146033,28.721825138710955,28.721825138710955,1591305,62.23391689514141,27.976869117769738,27.687157367549432,0.28971175022030593,0.11846067971203328,0.17125107050827265,,0.8912837135565348,29.22931215520145,25.66417730097531,,27.51900863647461,29.122764540146033,,,0.5102824692231813,0.6284193315922771,0.36448758417324356,0.0,32.025399667997014,14.500327498049002,37.667486866788025,27.517653434409826,28.17509231567383,27.97462406158447,27.742271385192872,27.643486194610595,0
2018-08-06,28.904077529907227,28.976973571438357,28.61248491435358,28.648932935119145,416267,61.39040289545669,28.11951656579089,27.77729960179816,0.3422169639927297,0.16321193656817257,0.17900502742455715,,0.8656368475004638,29.33020605660371,25.86765866660186,,27.51900863647461,29.122764540146033,,,0.3644886570847774,0.617411913679593,0.0,0.1093402243573749,30.196485280968393,16.023804363904592,30.663332112277047,29.37306268885548,28.452106094360353,28.124065017700197,27.73123538970947,27.673232288360595,0
2018-08-07,29.195669174194336,29.377912088435775,28.867625732311932,28.904076568341242,679750,63.52054841033913,28.285078505545265,27.882364014568246,0.4027144909770186,0.2111124474499418,0.19160204352707683,,0.8856051667311247,29.510980459805022,25.968559792880523,,27.51900863647461,29.377912088435775,,,0.5102863561238422,0.5649600750797347,0.40093851699741734,0.0,26.26725781536894,17.511481170327787,20.00006589477558,29.028592494535296,28.750988388061522,28.27350616455078,27.730871391296386,27.70727722167969,0
2018-08-08,29.56015396118164,29.669500822045872,29.19566536379283,29.232113378588938,845282,66.04251070659055,28.481243960258553,28.006644751354422,0.4745992089041309,0.2638097997407796,0.21078940916335126,,0.8583545992178622,29.641470779856622,26.208052382985176,,27.51900863647461,29.669500822045872,,,0.47383545825304196,0.4660265811470326,0.29158873361009796,0.0,36.31279695355827,21.22902022540296,26.213591206623082,29.127945536775652,29.04986991882324,28.42294692993164,27.75231761932373,27.743929824829102,0
2018-08-09,29.59660530090332,29.815301863676392,29.4872584277549,29.63305613627028,662435,66.29348137049394,28.65283801266544,28.12441960687656,0.5284184057888801,0.31673152095039975,0.21168688483848036,,0.8396207277654837,29.771802032923546,26.413319121861612,,27.51900863647461,29.815301863676392,,,0.32804343592149365,0.4425951161765584,0.14580104163052,0.0,40.58825769020351,14.705714653182774,46.8089774348009,31.824167830862386,29.246694564819336,28.594257164001466,27.794545097351076,27.782675552368165,0
2018-08-10,29.633056640625,30.07044414066302,29.523709765615497,29.742403515634507,1281603,66.55964149755108,28.803640878505373,28.236170498265334,0.5674703802400387,0.36687929280832754,0.20059108743171117,,0.8318669784297694,29.906901357219645,26.57943344350057,,27.519011977731868,30.07044414066302,,,0.5467343750475244,0.43478462086300546,0.2551422769866285,0.0,45.50899115093809,5.987991248985412,76.74430240404025,36.595124802364744,29.377912521362305,28.776502418518067,27.843033180236816,27.823514442443848,0
2018-08-13,28.794727325439453,29.560155388446564,28.466683910531785,29.560155388446564,766674,55.67162361988554,28.802269562649077,28.27754507805601,0.5247244845930652,0.3984483311652751,0.12627615342779008,,0.810328736138942,29.937942628527885,26.696627683972117,,27.70125766842636,30.07044414066302,,,1.1663727300932152,0.4894586294112927,0.0,1.0570258550837117,40.425499264804614,20.744697455437738,32.17384096274147,37.8447439186794,29.35604248046875,28.904074287414552,27.867840118408203,27.855278625488282,0
2018-08-14,29.086318969726562,29.232116678320516,28.831177204401495,28.940524077608845,247231,58.23101597355311,28.845969471430227,28.337454255216795,0.5085152162134321,0.4204617081749065,0.08805350803852557,,0.8048789471259233,30.005368417475722,26.78585262897203,,28.06574491491438,30.07044414066302,,,0.4373893528810626,0.48685513379619444,0.0,0.0,35.29407033415855,20.8556313351745,25.714186486710766,37.90769267146186,29.334172439575195,29.04258041381836,27.886724243164064,27.88477279663086,0
2018-08-15,28.831174850463867,29.26856230758251,28.831174850463867,29.232114291647957,190056,55.226347657883515,28.84369337589694,28.374026151161022,0.46966722473591815,0.43030281148710886,0.039364413248809293,,0.7238666032912809,29.941756052804486,27.04628963963936,,28.466683910531785,30.07044414066302,,,0.4373874571186427,0.4920621926440799,0.03644562926199413,0.0,35.44963526727657,20.634928336874964,26.414945536466615,36.992351273479414,29.18837661743164,29.119123268127442,27.905345649719237,27.90341806411743,0
2018-08-16,28.831174850463867,28.976969730678082,28.430235409279778,28.576030289493993,245253,55.226347657883515,28.841767448907238,28.407889017776046,0.4338784311311912,0.43101793541592537,0.0028604957152658095,,0.7277585825375081,29.964119402776433,27.053085072626402,,28.430235409279778,30.07044414066302,,,0.5467343213983042,0.5076831716917758,0.0,0.4009394411840894,34.35888016520518,25.12818773015472,15.517141391617434,35.378564173880115,29.03529052734375,29.14099254608154,27.89423454284668,27.916877498626707,-1
2018-08-17,28.72182846069336,29.12276790850131,28.72182846069336,29.12276790850131,169322,53.845394381472865,28.823315296874334,28.43114379132548,0.3921715055488555,0.4232486494425114,-0.0310771438936559,,0.7187675187973097,29.982586421566786,27.10751634637755,,28.430235409279778,30.07044414066302,,,0.40093944780795,0.5154934566077455,0.14579817782322735,0.0,35.85853627623227,21.717131982056593,24.561424507894994,35.08734810228611,28.85304489135742,29.115478706359863,27.893382568359375,27.925786170959473,0
2018-08-20,29.74240493774414,29.997546719473625,28.831179058111204,28.86762707936501,1751123,63.11580140903788,28.964713703161998,28.52827424661575,0.43643945654624616,0.42588681086325836,0.010552645682987805,,0.7140833329051628,30.0898548982322,27.233521566611547,,28.430235409279778,30.07044414066302,,,1.275718258780266,0.5805808467227307,0.874778810972316,0.0,41.703977674349446,19.282481494577123,36.76471217597164,34.837104903316074,29.04258041381836,29.199311447143554,27.911559410095215,27.92588565826416,0
2018-08-21,30.471384048461914,31.674202506908752,30.398485191941294,30.617178945026843,6455257,68.05189193502349,29.196509140900446,28.672208306011765,0.5243008348886811,0.4455696156683429,0.07873121922033816,,0.7832885222435432,30.366771594047634,27.23361750507346,,28.430235409279778,31.674202506908752,,,1.9317975691646119,0.6873244235683088,1.676655787435127,0.0,49.999972856780474,16.28785337630937,50.85718056574699,35.38397253677161,29.31959342956543,29.326882934570314,27.947081565856934,27.9443381690979,0
2018-08-22,32.075138092041016,32.075138092041016,30.762972916638503,30.98166664312626,6853220,75.74297718334488,29.63937513338361,28.924277179050968,0.7150979543326415,0.4994752834012026,0.21562267093143883,,1.0522996655027057,31.105263469799354,26.896064807788534,,28.430235409279778,32.075138092041016,,,1.6037540435791016,0.7524117094626439,0.40093558513226313,0.0,43.59858616029277,14.878874547330245,49.11244651431774,35.65811671862661,29.968386077880858,29.57838134765625,28.021593322753905,27.973296604156495,1
2018-08-23,35.28265380859375,35.28265380859375,33.97048852035876,33.97048852035876,19394661,84.0257866717692,30.50757185264671,29.395268040498582,1.1123038121481272,0.6220409891505876,0.49026282299753965,,1.7247018137849643,32.82002530878331,25.92121805364345,,28.430235409279778,35.28265380859375,,,3.2075157165527344,0.9450712271290406,3.2075157165527344,0.0,56.19833619003939,11.845709732424638,65.18222991641977,37.62345550788602,31.258681869506837,30.146986198425292,28.157489547729494,28.017389640808105,0
2018-08-24,37.03220748901367,37.39669895102706,35.136859772677624,36.08453363084565,33130279,86.69456455742304,31.51136195054932,29.960967258907107,1.5503946916422109,0.8077117296489122,0.7426829619932986,,2.3900195368945214,34.611740924680156,25.051662777102074,,28.430235409279778,37.39669895102706,,,2.259839178349438,1.0804534072193734,2.114045142433312,0.0,63.13252615606175,9.638581137233478,73.50986814482201,40.683922367353524,32.9207576751709,30.88690128326416,28.33390842437744,28.09937608718872,0
2018-08-27,36.74061584472656,36.74061584472656,35.50134934779372,36.44902323077595,9280107,84.17058528826144,32.31586254965351,30.46316345044929,1.8526990992042194,1.0167092035599736,0.8359898956442458,,2.778340237614947,35.849462686533606,24.736101736073817,,28.430235409279778,37.39669895102706,,,1.5308581412199516,1.1533513918690956,0.0,0.0,56.6591473356617,9.029371190689366,72.50852540671254,44.43452661820616,34.320399856567384,31.68149013519287,28.501729736328127,28.1791379737854,0
2018-08-28,36.23032760620117,38.85465817995571,36.12098073366775,37.10510540294476,19132516,79.79252928602128,32.91808794296853,30.8903607953198,2.027727147648733,1.2189127923777257,0.8088143552710072,,3.0049565145108903,36.729148735351124,24.709322677307565,,28.430235409279778,38.85465817995571,,,2.733677446287963,1.3147686767287328,2.1140423352291506,0.0,59.60396954583103,7.920813763524845,76.53953592938852,48.029236955546544,35.472188568115236,32.39589099884033,28.66349403381348,28.253796977996828,0
2018-08-29,36.81351089477539,36.959305778433205,35.79293825974249,36.44901946091676,8271854,81.0083192710027,33.51738378170805,31.329112654538733,2.1882711271693154,1.4127844593360437,0.7754866678332717,,3.22684891305689,37.610321761813246,24.702926109585682,,28.72182846069336,38.85465817995571,,,1.1663675186907128,1.3746489683551055,0.0,0.3280424739252581,56.24999395186008,9.280331671719084,71.67622292912938,49.80546877657001,36.41986312866211,33.19412460327148,28.827241592407226,28.327719039916992,0
2018-08-30,36.084529876708984,37.17800133251107,36.084529876708984,37.17800133251107,3916129,74.93886624545067,33.91232933478511,31.681365782106898,2.2309635526782152,1.576420278004478,0.6545432746737372,,3.347100461286662,38.224427248562094,24.836025403415448,,28.831179058111204,38.85465817995571,,,1.0934714558020886,1.4137016169804315,0.21869555407786834,0.0,54.51197161777706,9.023968145251429,71.59413025475553,49.437599337335385,36.580238342285156,33.91946010589599,28.968112068176268,28.394351291656495,0
2018-08-31,36.95930480957031,36.95930480957031,34.845263561331784,35.72003847329918,6744664,77.15118828024468,34.38109479244437,32.07232422858567,2.308770563858701,1.7228903351753226,0.5858802286833784,,3.499085758578054,38.92751474072789,24.931171706415668,,30.398485191941294,38.85465817995571,,,2.1140412482385287,1.4813922254193825,0.0,1.2392663153772006,52.021106293457194,9.490340026637233,69.14284870737318,52.078242747666216,36.56565780639649,34.74320774078369,29.132701148986815,28.475262908935548,0
2018-09-03,36.04808044433594,38.27147145810404,36.01163242710161,37.250898810781905,9943681,70.19942663407612,34.637554123504614,32.366824689011615,2.270729434492999,1.8324581550388581,0.438271279454141,,3.5384232785549177,39.363389926403045,25.209696812183378,,30.762972916638503,38.85465817995571,,,2.2598390310024286,1.6115672024280516,1.3121666485337258,0.0,53.63492208622296,8.723754064282922,72.02072076312945,55.38585233883898,36.42715072631836,35.37377529144287,29.290128974914552,28.544296493530272,0
2018-09-04,36.594818115234375,36.594818115234375,35.10040714051476,36.01163293244485,5766397,71.83902793182608,34.93867166069381,32.68000938725034,2.25866227344347,1.9176989787197807,0.34096329472368914,,3.584753565707269,39.826007947759756,25.486993684930678,,33.97048852035876,38.85465817995571,,,1.4944109747196137,1.6870688822566924,0.0,0.9112252865868484,51.0802826855347,12.191362306193174,61.46342549561634,57.889315193063965,36.500048828125,35.986118698120116,29.472320709228516,28.62398334503174,0
2018-09-05,35.86583709716797,37.03220461544758,35.82938626390931,36.303224564463314,5103488,66.57917111146539,35.08131249707445,32.91599662502201,2.165315872052439,1.9672223573863123,0.19809351466612646,,3.57537703521946,40.12253904358345,25.82103090270561,,34.845263561331784,38.85465817995571,,,1.2028183515382693,1.7339320272666898,0.4373865002132078,0.0,51.501525606887675,10.21021271271426,66.90998182603093,61.56023236695064,36.31051406860352,36.36518859863281,29.644772872924804,28.69638038635254,-1
2018-09-06,35.902286529541016,36.59481859104852,35.35555217386465,36.303225995862405,3678080,66.71041560198668,35.207616194376996,33.137203284616014,2.0704129097609822,1.9878604678612464,0.08255244189973587,,3.5399302602392377,40.366929555054895,26.207208514097942,,34.845263561331784,38.85465817995571,,,1.2392664171838703,1.7938125250792556,0.0,0.4738340900446616,49.20175766032093,11.756158320643763,61.42860814232935,64.1936026265531,36.27406539916992,36.42715187072754,29.825560035705568,28.769487686157227,0
2018-09-07,32.80411911010742,35.57424442342571,32.512526527156645,35.42844672371229,8825061,49.07089911888779,34.837847412181674,33.112530382800564,1.7253170293811095,1.9353517801652191,-0.2100347507841096,,3.4371780874717053,40.31997833299395,26.57126598310713,,32.512526527156645,38.85465817995571,,,3.389760002384371,1.944815506765263,0.0,2.843025646708007,42.16868324185095,21.285139873833923,32.91140287945064,63.918366248230164,35.44302825927734,36.004343032836914,29.938160705566407,28.807118816375734,0
2018-09-10,29.88819694519043,33.533100110789704,29.523708318516185,33.35085438921452,12499331,38.6991842557669,34.076362724952254,32.873690868903516,1.2026718560487382,1.788815795341923,-0.5861439392931849,,3.36729110636847,40.234877851775025,26.765713426301147,,29.523708318516185,38.27147145810404,,,4.009391792273519,2.093215094130185,0.0,2.9888182086404598,33.45771607400551,29.975119019797454,5.490211889564884,60.67786848564573,34.211051559448244,35.3191011428833,29.993825950622558,28.816973628997804,0
2018-09-11,30.61717987060547,30.94522332662709,30.070445471363435,30.61717987060547,3658728,41.999707886082746,33.54418074736044,32.706541906066626,0.8376388412938169,1.598580404532302,-0.760941563238485,,3.2778870621147176,40.13261280831147,27.021064559852597,,29.523708318516185,38.27147145810404,,,1.0570263814366605,2.054163118262868,0.0,0.0,32.69962842578267,30.544980105401503,3.406849011198748,57.413182949708656,33.01552391052246,34.75778636932373,30.07513412475586,28.839649925231935,0
2018-09-12,30.070446014404297,30.252691756268277,29.19567095981952,29.997547154363414,2969674,40.24938127101671,33.009760019213346,32.51127554372127,0.4984844754920772,1.378561218724257,-0.8800767432321799,,3.1940982001264673,40.02699864253199,27.250605842026122,,29.19567095981952,38.27147145810404,,,1.421508910785949,1.9265912035652402,0.0,0.8747745115439152,22.972981535695485,35.81079412232629,21.83904052253392,54.31724085014539,31.856445693969725,34.08347988128662,30.14758186340332,28.881751136779783,0
2018-09-13,30.070446014404297,30.908773047206857,30.070446014404297,30.216240918009607,1854625,40.24938127101671,32.557557864627334,32.33047335636446,0.22708450826287674,1.148265876631981,-0.9211813683691044,,3.106750699843333,39.91426720016274,27.48726440078941,,29.19567095981952,38.27147145810404,,,0.8383270328025603,1.8250546217404633,0.6560812909385803,0.0,18.544933522802825,37.803121137801725,34.17720049253654,51.50776458926786,30.690077590942384,33.482071495056154,30.226944198608397,28.928692531585693,0
2018-09-14,31.054567337036133,31.455506798258984,30.252688414590427,30.762974745558044,2042442,45.031585076938285,32.32632855269023,32.23596179937717,0.09036675331305588,0.9366860519681961,-0.8463192986551402,,2.9498132327116378,39.717029209716486,27.917776278869937,,29.19567095981952,37.03220461544758,,,1.3850607838546871,1.8146405247858015,0.5467337510521268,0.0,20.803435831491075,38.020070645619185,29.268290595406018,48.419176388460244,30.340167236328124,32.891597747802734,30.32875473022461,28.980634956359864,0
2018-09-17,30.61717987060547,31.054570206475496,30.17979235121184,30.908772489026685,1340396,43.370166216821154,32.06338260160027,32.116052026875565,-0.0526694252752975,0.7388149565194975,-0.791484381794795,,2.8921319927699787,39.645405476476235,28.076877505396318,,29.19567095981952,37.03220461544758,,,0.8747778552636554,1.6818619825697796,0.0,0.072896063378586,13.467487555371402,41.33124348856341,50.84744738131304,46.58402720645485,30.485963821411133,32.348507690429685,30.423891830444337,29.03511800765991,0
2018-09-18,30.908769607543945,31.965793102838962,30.544280980854328,30.544280980854328,4494127,44.8314811092228,31.88574983328391,32.026623699517664,-0.14087386623375409,0.5628771919688472,-0.7037510582026013,,2.8666925809622845,39.616395930814946,28.14962560696581,,29.19567095981952,36.59481859104852,,,1.4215121219846338,1.700086597090774,0.9112228963634657,0.0,17.151591186021577,39.50992067266178,39.459465081699534,44.282830217352725,30.54428176879883,31.779902839660643,30.514488945007326,29.091134090423584,0
2018-09-19,30.325590133666992,31.273264033210097,30.325590133666992,31.01811943536595,1937764,42.47097343081385,31.645725264112077,31.900621213158356,-0.2548959490462792,0.399322563765822,-0.6542185128121012,,2.9502398901429414,39.69601315125757,27.895053590685798,,29.19567095981952,35.57424442342571,,,0.9476738995431049,1.6896724859294179,0.0,0.2186908471873359,16.33279787851865,40.677921100085115,42.70271215260983,42.21915749577089,30.595310592651366,31.225878143310545,30.60379425048828,29.126106433868408,0
2018-09-20,29.66950035095215,30.61717406888694,29.66950035095215,30.471379195541537,1745811,39.924122985138105,31.341690662087473,31.735353001143082,-0.3936623390556093,0.24072558320153573,-0.634387922257145,,3.066041846435416,39.64695939096043,27.382792005218764,,29.19567095981952,33.533100110789704,,,0.9476737179347907,1.606360519479151,0.0,0.6560897827148438,17.17987889949353,40.19447479117751,40.11303729147908,40.145599537492735,30.515121459960938,30.60259952545166,30.67237174987793,29.144146099090577,0
2018-09-21,30.033994674682617,30.471382153655583,29.596604379233504,29.81530093519613,1038367,42.00484989260855,31.14050666402519,31.609326458442307,-0.46881979441711863,0.09881650767780487,-0.5676363020949236,,3.0427463366929195,39.25045773075888,27.079472383987206,,29.19567095981952,31.965793102838962,,,0.8747777744220784,1.5074275725805546,0.0,0.07289597171864415,12.089775062481419,43.177864132205535,56.25007603493349,39.01912491405017,30.311006927490233,30.32558708190918,30.740633239746092,29.169287929534914,0
2018-09-25,30.070446014404297,31.200365670893934,30.070446014404297,30.070446014404297,1765888,42.22037461502758,30.9758819486989,31.49533531443949,-0.519453365740592,-0.024837467005874497,-0.49461589873471745,,2.995382511340387,38.82222158853771,26.840691543176156,,29.19567095981952,31.965793102838962,,,1.1663709962113167,1.4839961455442476,0.7289835172383512,0.0,15.789451656573542,39.473654326434406,42.857168898800545,37.69010658570618,30.20166015625,30.343811988830566,30.795794715881346,29.202054576873778,0
2018-09-26,29.70595359802246,30.07044221927257,29.669502764364182,29.99754336843211,905618,40.59577646137568,30.78050835628714,31.362788520630822,-0.5822801643436826,-0.13632600647343612,-0.44595415787024645,,2.9608149930538303,38.426867851555656,26.583607879340335,,29.596604379233504,31.965793102838962,,,0.40094325004011466,1.4267193525800936,0.0,0.40094325004011466,14.233560422833861,43.0656744911258,50.318497466128726,36.505000559998884,29.961096954345702,30.252689361572266,30.839517555236817,29.223915996551515,0
2018-09-27,28.831174850463867,29.77884861304626,28.831174850463867,29.77884861304626,2083765,36.92360939804536,30.48061089385279,31.175261582099935,-0.6946506882471439,-0.2479909428281777,-0.44665974541896625,,2.886572554590466,37.87926617241335,26.33297595405149,,28.831174850463867,31.965793102838962,,,0.9476737625823937,1.4058913058228453,0.0,0.838327913900315,14.444428262176102,45.55555488279626,51.85189226711821,35.82094942605523,29.66221389770508,30.128762245178223,30.878882484436033,29.23046085357666,0
2018-09-28,28.43023681640625,29.305014590415798,28.138644225069736,28.75827742548128,2398572,35.345491935457275,30.165168728091786,30.971926414270772,-0.8067576861789867,-0.35974429149833953,-0.44701339468064716,,2.8383529262181426,37.40011226265357,26.046700557781,,28.138644225069736,31.965793102838962,,,1.1663703653460615,1.2470777603201089,0.0,0.6925306253941308,16.283905268395248,39.039650426843664,41.13210886842321,36.40814271098184,29.414361190795898,29.96474132537842,30.87669548034668,29.23956510543823,0
2018-10-01,27.373214721679688,28.430235346196334,27.04517412956859,28.430235346196334,5260600,31.520584481358156,29.735637342489923,30.705355177782543,-0.9697178352926201,-0.4817390002571957,-0.48797883503542444,,2.714324369376847,36.672750644576446,25.81545316706906,,27.04517412956859,31.965793102838962,,,1.38506268683766,1.0596256813604048,0.0,1.0934700955011465,19.16459412846956,33.16952356678091,26.760610582687544,37.92745690334774,28.882205200195312,29.596606063842774,30.864302864074705,29.241556396484373,0
2018-10-02,27.701257705688477,27.84705259816802,27.40966510425315,27.519011977731868,2420366,33.91086217762788,29.422655859905085,30.482829439108908,-1.0601735792038234,-0.5974259160465213,-0.4627476631573021,,2.5749158555294,35.97659247994918,25.67692905783158,,27.04517412956859,31.273264033210097,,,0.4738378764883322,1.0179693595783814,0.0,0.0,19.94882843996991,34.52685356306539,26.760610582687548,39.595582729882665,28.408367538452147,29.305013847351074,30.870134658813477,29.248902492523193,0
2018-10-03,27.44611167907715,27.956398000619338,27.409663661994166,27.70125624808629,1237131,32.94757773886151,29.118572139777708,30.25788738281026,-1.1393152430325522,-0.7058037814437275,-0.4335114615888247,,2.2935493390568085,34.956424125196136,25.782226768968904,,27.04517412956859,31.200365670893934,,,0.5467343386251713,0.9554854615668972,0.10934540245131785,0.0,22.07080646285342,30.245242658415982,15.625102301999327,39.15172999984447,27.956399154663085,28.958748054504394,30.86503173828125,29.253697128295897,0
